dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
ann_gun_CentroidA1	220	20	4	0.4253933122385763	338	132716	20	0.9304950671051462	20.030930583948095	19	120564	20	0.9304950671051462	1.648564572038041
ann_gun_CentroidA1	220	20	5	0.32723768573219236	542	156872	22	0.9129855123988979	32.75477735312417	18	136996	22	0.9129855123988979	1.6510532397120257
ann_gun_CentroidA1	220	20	6	0.2892607702048927	496	176772	8	0.8859656919384944	23.501466536307884	30	157460	8	0.8859656919384944	1.6784285841258555
ann_gun_CentroidA1	220	20	7	0.2720633164678237	259	185804	4	0.7866856279441827	11.122478001955383	27	175640	4	0.7866856279441827	1.281308328148609
ann_gun_CentroidA1	220	20	8	0.2535371247850049	239	194812	11	0.8097946849168963	11.462892187361124	27	186104	11	0.8097946849168963	1.5796818060616835
ann_gun_CentroidA1	220	20	9	0.24157076521457005	153	199820	5	0.7458892542885077	6.469647142476225	30	194404	3	0.7458892542885077	1.280863923206826
ann_gun_CentroidA1	220	20	10	0.2335270112677031	94	204736	3	0.7232246022575771	3.721535863478802	32	201752	3	0.7232246022575771	1.239178739667585
ann_gun_CentroidA1	220	20	12	0.2146358909468573	63	212356	4	0.5616389654252956	2.539596480312861	26	210788	3	0.5616389654252956	1.0242645098213492
ann_gun_CentroidA1	220	22	2	0.46962003836426475	276	68620	40	0.9687138920984801	30.521198115723045	13	59484	40	0.9687138920984801	2.8523686783397033
ann_gun_CentroidA1	220	22	3	0.4983128092097377	512	138892	18	0.9098746778064172	31.924184516931827	17	119794	18	0.9098746778064172	1.9460492400675495
ann_gun_CentroidA1	220	22	4	0.4169961155606446	300	153760	22	0.8933428139720914	18.25624388943205	18	141650	22	0.8933428139720914	1.875833259265843
ann_gun_CentroidA1	220	22	5	0.31866151539844895	500	179954	19	0.9104968447249133	29.745089325393298	24	160146	19	0.9104968447249133	1.7701537641098568
ann_gun_CentroidA1	220	22	6	0.2803471010895302	439	201214	8	0.8853435250199982	19.949160074660032	31	183010	8	0.8853435250199982	1.4598702337569993
ann_gun_CentroidA1	220	22	7	0.2628751163909085	198	208110	5	0.7617989512043374	8.436316771842503	31	200416	5	0.7617989512043374	1.2809528041951828
ann_gun_CentroidA1	220	22	8	0.24435787783728613	174	215996	8	0.7698871211447871	8.081681628299707	29	209486	8	0.7698871211447871	1.4400497733534796
ann_gun_CentroidA1	220	22	9	0.23221454875691028	96	222838	5	0.714336503421918	3.9818682783752557	28	219686	5	0.714336503421918	1.1617633988089948
ann_gun_CentroidA1	220	22	10	0.22415691963762613	63	228828	3	0.6523864545373744	2.4596035907919296	31	227372	3	0.6523864545373744	1.2006932717091814
ann_gun_CentroidA1	220	22	12	0.20529814236162727	38	235492	3	0.5337303350813261	1.4959559150297752	23	234700	3	0.5337303350813261	0.8850768820549284
ann_gun_CentroidA1	220	24	2	0.4626023197718435	272	74236	33	0.9684472491334104	29.295351524308952	13	63920	33	0.9684472491334104	3.42440671940272
ann_gun_CentroidA1	220	24	3	0.4915442054362626	471	157556	21	0.9103190827482002	29.466180783930316	19	138264	21	0.9103190827482002	1.873255710603502
ann_gun_CentroidA1	220	24	4	0.41014251729622797	307	178060	14	0.8992978401919829	17.31623855657275	26	164932	13	0.8992978401919829	1.8203715225313306
ann_gun_CentroidA1	220	24	5	0.31166743263571556	483	202468	20	0.9106746067016265	28.34405830592836	20	181328	20	0.9106746067016265	1.9026753177495335
ann_gun_CentroidA1	220	24	6	0.27305302834809386	367	225676	6	0.8547684650253311	16.87645542618434	29	208488	6	0.8547684650253311	1.5175539952004267
ann_gun_CentroidA1	220	24	7	0.2554364434887101	152	232768	4	0.7483779219624922	6.184161407874855	29	226368	3	0.7483779219624922	1.1422095813705448
ann_gun_CentroidA1	220	24	8	0.23689347816359685	142	240460	5	0.7394898231268332	6.3581015020887035	30	234784	5	0.7394898231268332	1.3599680028441916
