dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
nprs44	420	18	10	0.692970893426699	1	414306	-2147483648	0.0	0.0	1	414306	-2147483648	0.0	0.0
nprs44	420	18	12	0.6807753444389382	1	420120	-2147483648	0.0	0.0	1	420120	-2147483648	0.0	0.0
nprs44	420	20	2	0.8826790922739357	354	275204	12	0.9609119170984456	15.839834196891191	36	262912	12	0.9609119170984456	1.8615544041450778
nprs44	420	20	3	0.8536612922370643	4	368024	2	0.10491191709844559	0.10491191709844559	4	368024	2	0.10491191709844559	0.10491191709844559
nprs44	420	20	4	0.7947054141990855	1	401860	-2147483648	0.0	0.0	1	401860	-2147483648	0.0	0.0
nprs44	420	20	5	0.7384556122239643	1	414880	-2147483648	0.0	0.0	1	414880	-2147483648	0.0	0.0
nprs44	420	20	6	0.7045312006309375	1	435560	-2147483648	0.0	0.0	1	435560	-2147483648	0.0	0.0
nprs44	420	20	7	0.688078594794105	1	450860	-2147483648	0.0	0.0	1	450860	-2147483648	0.0	0.0
nprs44	420	20	8	0.6785953520393117	1	458060	-2147483648	0.0	0.0	1	458060	-2147483648	0.0	0.0
nprs44	420	20	9	0.6679828608231444	1	462160	-2147483648	0.0	0.0	1	462160	-2147483648	0.0	0.0
nprs44	420	20	10	0.6569911485208635	1	464740	-2147483648	0.0	0.0	1	464740	-2147483648	0.0	0.0
nprs44	420	20	12	0.6437443438962066	1	469160	-2147483648	0.0	0.0	1	469160	-2147483648	0.0	0.0
nprs44	420	22	2	0.8450077434372929	268	320244	5	0.8456787564766839	10.25919170984456	40	310174	5	0.8456787564766839	1.5247253886010363
nprs44	420	22	3	0.8200810659916031	3	431106	2	0.06980310880829016	0.06980310880829016	3	431106	2	0.06980310880829016	0.06980310880829016
nprs44	420	22	4	0.7683205699709659	1	464684	-2147483648	0.0	0.0	1	464684	-2147483648	0.0	0.0
nprs44	420	22	5	0.7096455872195964	1	478786	-2147483648	0.0	0.0	1	478786	-2147483648	0.0	0.0
nprs44	420	22	6	0.6733842570743634	1	496408	-2147483648	0.0	0.0	1	496408	-2147483648	0.0	0.0
nprs44	420	22	7	0.6556774533780789	1	506352	-2147483648	0.0	0.0	1	506352	-2147483648	0.0	0.0
nprs44	420	22	8	0.6467806499776769	1	511676	-2147483648	0.0	0.0	1	511676	-2147483648	0.0	0.0
nprs44	420	22	9	0.6363772943581245	1	514316	-2147483648	0.0	0.0	1	514316	-2147483648	0.0	0.0
nprs44	420	22	10	0.6248677525232843	1	516230	-2147483648	0.0	0.0	1	516230	-2147483648	0.0	0.0
nprs44	420	22	12	0.6106957039501966	1	518210	-2147483648	0.0	0.0	1	518210	-2147483648	0.0	0.0
nprs44	420	24	2	0.8144518270673797	149	373344	4	0.7825077720207254	5.462383419689119	38	367928	4	0.7825077720207254	1.4004974093264249
nprs44	420	24	3	0.7897879732360928	1	496872	-2147483648	0.0	0.0	1	496872	-2147483648	0.0	0.0
nprs44	420	24	4	0.7442981116572843	1	527136	-2147483648	0.0	0.0	1	527136	-2147483648	0.0	0.0
nprs44	420	24	5	0.6843192070288577	1	539736	-2147483648	0.0	0.0	1	539736	-2147483648	0.0	0.0
nprs44	420	24	6	0.6452313650378667	1	551376	-2147483648	0.0	0.0	1	551376	-2147483648	0.0	0.0
nprs44	420	24	7	0.6263637482944602	1	559752	-2147483648	0.0	0.0	1	559752	-2147483648	0.0	0.0
nprs44	420	24	8	0.6179264615857911	1	562440	-2147483648	0.0	0.0	1	562440	-2147483648	0.0	0.0
nprs44	420	24	9	0.6081704676958517	1	563976	-2147483648	0.0	0.0	1	563976	-2147483648	0.0	0.0
nprs44	420	24	10	0.5962587331448639	1	564960	-2147483648	0.0	0.0	1	564960	-2147483648	0.0	0.0
nprs44	420	24	12	0.5811744040508844	1	566688	-2147483648	0.0	0.0	1	566688	-2147483648	0.0	0.0
nprs44	420	26	2	0.7886318262234638	114	422630	3	0.6530155440414508	4.042777202072539	39	418600	3	0.6530155440414508	1.3644352331606218
nprs44	420	26	3	0.7620974952255122	1	550680	-2147483648	0.0	0.0	1	550680	-2147483648	0.0	0.0
nprs44	420	26	4	0.7215459010878634	1	581282	-2147483648	0.0	0.0	1	581282	-2147483648	0.0	0.0
