dataset	window	paa	alphabet	approximation	rules	gr_size	frequency	cover	coverage	pruned_rules	pruned_gr_size	pruned_frequency	pruned_cover	pruned_coverage
300_signal1	380	24	10	0.42007102791265216	27	693012	3	0.38253333333333334	0.6734333333333333	23	692820	3	0.38253333333333334	0.5717666666666666
300_signal1	380	24	12	0.4024917205803853	46	700432	2	0.3957333333333333	1.1436	27	699496	2	0.3957333333333333	0.6607666666666666
300_signal1	380	26	2	0.6925340366150552	1882	461364	35	0.9999333333333333	88.94186666666667	17	385050	35	0.9999333333333333	2.6617333333333333
300_signal1	380	26	3	0.630596678206774	1654	578088	20	0.9842	62.581466666666664	30	501844	20	0.9842	2.320866666666667
300_signal1	380	26	4	0.5332066599357437	1462	693122	14	0.9948666666666667	47.4783	42	621810	14	0.9948666666666667	1.8839666666666666
300_signal1	380	26	5	0.5035817990330964	380	676188	7	0.9655	10.737166666666667	54	658854	7	0.9655	1.7704
300_signal1	380	26	6	0.4577510680536845	1061	749188	11	0.953	32.745	44	696176	11	0.953	1.6408333333333334
300_signal1	380	26	7	0.45068519129548423	202	737964	6	0.7948666666666667	5.3523	49	729920	6	0.7948666666666667	1.3094333333333332
300_signal1	380	26	8	0.4356272195400369	188	750576	5	0.7761	5.134833333333333	52	743222	4	0.7761	1.3597333333333332
300_signal1	380	26	9	0.4153091766974293	183	756958	4	0.7462666666666666	4.9946	49	749810	4	0.7462666666666666	1.3088333333333333
300_signal1	380	26	10	0.4115878125315299	13	757164	2	0.2444	0.30483333333333335	13	757164	2	0.2444	0.30483333333333335
300_signal1	380	26	12	0.3937159429675429	12	763544	2	0.15826666666666667	0.2794333333333333	11	763492	2	0.15826666666666667	0.25403333333333333
300_signal1	380	28	2	0.6822718371548997	1782	511200	28	1.0	82.4662	44	432548	28	1.0	1.7384666666666666
300_signal1	380	28	3	0.6228678633736147	1673	667780	21	0.9795	59.5366	34	582400	21	0.9795	2.0145
300_signal1	380	28	4	0.5250687266661995	1145	730256	14	0.9791	38.27453333333333	41	670948	14	0.9791	1.8100333333333334
300_signal1	380	28	5	0.4954853425853085	256	763060	6	0.9087666666666666	6.8670333333333335	55	751488	6	0.9087666666666666	1.4749666666666668
300_signal1	380	28	6	0.4498805420273593	851	809320	10	0.9337333333333333	25.757866666666665	42	764088	10	0.9337333333333333	1.6535666666666666
300_signal1	380	28	7	0.4426068377584759	134	806768	3	0.6944666666666667	3.482466666666667	44	801468	3	0.6944666666666667	1.1439
300_signal1	380	28	8	0.42785552340552424	115	815372	4	0.6343333333333333	3.1024666666666665	44	810864	4	0.6343333333333333	1.1943666666666666
300_signal1	380	28	9	0.4074945699615834	90	817900	3	0.6387666666666667	2.3125	41	815068	3	0.6387666666666667	1.0292
300_signal1	380	28	10	0.4036614190663514	4	822384	2	0.06023333333333333	0.0762	4	822384	2	0.06023333333333333	0.0762
300_signal1	380	28	12	0.3855336696865932	5	826116	2	0.1016	0.1016	5	826116	2	0.1016	0.1016
300_signal1	380	30	2	0.6730088937992118	1909	582638	30	1.0	83.6788	46	489980	30	1.0	1.7361
300_signal1	380	30	3	0.6153441097327257	1491	726780	15	0.9609	48.6507	39	642320	15	0.9609	1.5804333333333334
300_signal1	380	30	4	0.517217840158231	1057	824470	12	0.9693	31.1109	49	763206	12	0.9693	1.6410666666666667
300_signal1	380	30	5	0.48805313280288126	187	824692	6	0.8613333333333333	5.215466666666667	57	816968	5	0.8613333333333333	1.5642666666666667
300_signal1	380	30	6	0.4426181853261144	644	869900	6	0.9106666666666666	18.436566666666668	52	833620	6	0.9106666666666666	1.6525666666666667
300_signal1	380	30	7	0.4351215006730311	67	872186	3	0.5129666666666667	1.7281666666666666	36	870262	3	0.5129666666666667	0.9276
300_signal1	380	30	8	0.4202137603229962	59	876098	3	0.5143666666666666	1.5122333333333333	38	874744	3	0.5143666666666666	0.9657
